Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink S 63,291.6,2.63,Germany,34.9,2664
Energy Drink B 10,295.5,6.2,Canada,49.4,2185
Energy Drink F 34,73.6,9.26,USA,32.9,1360
Energy Drink O 98,223.1,5.8,Germany,12.7,1050
Energy Drink T 79,283.0,2.97,UK,45.0,152
Energy Drink R 4,119.5,7.71,UK,13.4,1962
Energy Drink E 87,86.0,3.39,UK,41.0,3115
Energy Drink F 50,169.7,1.7,Canada,20.6,261
Energy Drink Q 13,199.2,8.76,USA,14.3,1309
Energy Drink I 58,246.1,5.3,South Korea,21.3,2507
Energy Drink T 78,80.0,2.25,France,34.0,1506
Energy Drink J 7,127.7,3.89,USA,22.3,285
Energy Drink Z 23,86.2,3.41,Japan,20.7,1449
Energy Drink T 81,246.1,8.88,South Korea,36.4,1025
Energy Drink F 10,176.7,9.71,Germany,2.4,2844
Energy Drink L 51,184.5,6.08,USA,11.2,3175
Energy Drink E 75,129.0,1.42,Canada,10.0,3354
Energy Drink G 33,164.4,8.54,USA,12.0,2279
Energy Drink V 90,171.5,4.11,Japan,10.8,3972
Energy Drink B 23,192.4,6.03,Canada,38.2,2024
Energy Drink P 35,80.5,9.69,UK,0.6,2978
Energy Drink T 85,212.1,8.44,France,28.1,1573
Energy Drink P 72,293.3,2.28,France,16.7,2424
Energy Drink K 2,245.7,3.28,South Korea,35.2,62
Energy Drink I 83,261.9,8.48,Canada,44.7,2097
Energy Drink Z 33,199.8,6.54,Canada,27.0,3037
Energy Drink F 13,58.4,1.65,Germany,29.1,1976
Energy Drink J 41,54.5,1.05,Germany,0.2,1291
Energy Drink V 55,246.7,9.45,Canada,23.5,716
Energy Drink K 26,155.0,2.81,USA,25.8,1629
Energy Drink C 59,267.2,5.26,UK,5.7,1681
Energy Drink B 28,114.1,5.3,France,7.6,544
Energy Drink A 37,234.9,1.24,USA,17.0,3152
Energy Drink P 78,286.3,7.26,France,18.2,1951
Energy Drink D 91,268.2,2.23,USA,43.8,692
Energy Drink A 78,157.5,9.69,Germany,35.3,1005
Energy Drink V 81,131.3,7.22,Germany,20.2,2162
Energy Drink C 9,135.1,3.01,USA,15.3,2765
Energy Drink O 49,133.5,3.96,UK,30.1,3683
Energy Drink I 25,290.7,9.29,Germany,24.9,3208
Energy Drink M 53,122.1,9.85,South Korea,6.4,1413
Energy Drink G 28,137.7,6.92,UK,14.7,3362
Energy Drink T 28,172.5,2.55,France,26.1,857
Energy Drink K 100,273.5,5.56,UK,13.2,1232
Energy Drink J 65,93.8,5.28,Germany,13.0,3944
Energy Drink Y 51,268.9,8.36,UK,13.8,1797
Energy Drink Z 17,127.5,3.79,France,49.7,2993
Energy Drink J 48,261.1,1.68,Germany,10.6,2973
Energy Drink X 3,191.4,6.79,USA,31.5,3955
Energy Drink D 87,171.4,1.11,France,29.2,2890
Energy Drink S 35,148.9,8.01,Germany,45.5,3123
Energy Drink A 43,183.7,5.84,Canada,3.0,3966
Energy Drink V 63,223.6,2.89,Germany,45.8,1487
Energy Drink W 74,56.6,2.32,France,24.0,1510
Energy Drink Z 51,287.2,3.04,France,33.6,1702
Energy Drink M 53,161.5,4.75,USA,41.5,1673
Energy Drink W 94,214.1,5.76,Japan,40.3,3658
Energy Drink E 26,297.4,7.4,South Korea,21.8,1056
Energy Drink K 44,129.1,9.05,UK,42.7,2975
Energy Drink G 32,168.6,6.71,South Korea,39.9,1023
Energy Drink V 67,214.1,9.89,Germany,43.5,3838
Energy Drink Y 71,278.8,4.18,USA,0.0,1349
Energy Drink T 27,253.4,1.54,Canada,49.9,1745
Energy Drink W 47,196.0,3.15,UK,46.5,3538
Energy Drink K 26,205.8,8.11,Germany,23.4,649
Energy Drink V 6,283.0,7.03,South Korea,20.5,2426
Energy Drink O 67,287.5,2.86,UK,21.2,2818
Energy Drink A 39,100.0,5.13,Germany,25.0,2940
Energy Drink S 2,50.7,8.87,USA,17.5,3406
Energy Drink G 49,62.0,1.12,South Korea,46.3,3718
Energy Drink E 93,130.0,9.92,France,17.2,3978
Energy Drink L 23,281.0,7.11,France,2.9,1385
Energy Drink F 61,259.5,5.39,UK,32.4,2332
Energy Drink D 99,65.9,9.72,USA,38.3,3497
Energy Drink N 33,59.1,1.4,Japan,35.1,3269
Energy Drink V 56,157.6,5.72,Canada,12.9,3452
Energy Drink C 97,297.3,7.57,Germany,30.2,3141
Energy Drink R 28,185.5,8.46,Germany,36.1,75
Energy Drink Z 17,78.9,4.95,Canada,15.5,3055
Energy Drink X 10,78.8,7.84,Germany,21.0,1744
Energy Drink S 90,137.6,3.48,Canada,47.5,3286
Energy Drink V 30,61.9,3.45,France,27.3,1066
Energy Drink M 55,287.2,3.45,USA,17.3,3547
Energy Drink P 19,112.7,2.48,South Korea,3.5,1614
Energy Drink Q 81,160.0,8.61,Germany,30.4,2088
Energy Drink W 95,245.3,3.0,Japan,44.3,752
Energy Drink R 92,124.7,8.35,Canada,23.5,1258
Energy Drink P 60,101.8,3.36,South Korea,3.6,1906
Energy Drink R 69,59.7,2.01,USA,45.5,1839
Energy Drink L 51,184.4,6.14,UK,17.3,1868
Energy Drink J 63,59.6,9.63,Japan,25.4,505
Energy Drink Z 22,114.1,7.78,Canada,34.9,317
Energy Drink F 3,191.5,5.58,France,5.1,1340
Energy Drink L 5,96.9,8.75,Japan,5.6,1682
Energy Drink L 66,174.5,1.77,South Korea,12.0,756
Energy Drink H 30,51.9,5.89,South Korea,2.7,3365
Energy Drink H 96,210.4,6.42,Germany,3.8,3007
Energy Drink O 7,155.9,4.33,UK,15.4,2586
Energy Drink G 71,181.6,8.94,France,15.3,2760
Energy Drink P 11,286.8,6.68,UK,48.8,563
Energy Drink A 19,235.7,8.14,France,30.5,1692
Energy Drink Q 89,79.7,5.88,Germany,39.7,2031
Energy Drink W 91,112.0,8.89,Germany,19.3,2558
Energy Drink G 53,198.6,6.71,South Korea,32.0,3549
Energy Drink X 65,247.8,1.08,Japan,18.0,907
Energy Drink K 44,120.9,2.37,France,12.5,1900
Energy Drink R 83,104.8,8.48,UK,37.3,2825
Energy Drink K 89,265.9,3.53,France,23.0,3637
Energy Drink T 61,69.1,8.33,Japan,37.6,1033
Energy Drink U 94,295.1,3.7,Japan,9.8,606
Energy Drink T 15,239.8,2.83,France,24.1,2572
Energy Drink N 100,289.2,6.58,Germany,15.2,3195
Energy Drink L 84,102.5,2.94,Japan,14.0,128
Energy Drink X 51,239.6,4.74,Canada,25.8,3473
Energy Drink J 24,183.1,3.06,USA,33.7,470
Energy Drink N 93,243.2,7.35,Canada,17.3,3999
Energy Drink N 28,126.7,4.87,France,1.3,2995
Energy Drink D 41,235.0,5.29,Japan,34.0,1225
Energy Drink J 53,118.4,8.47,Japan,40.8,3609
Energy Drink L 10,98.6,6.34,UK,17.4,3031
Energy Drink I 40,285.4,6.83,UK,46.8,1922
Energy Drink A 20,122.6,4.81,France,26.7,1762
Energy Drink G 65,141.6,6.91,Canada,37.1,3254
Energy Drink W 20,70.6,5.49,France,13.9,235
Energy Drink N 8,289.7,1.87,Canada,25.5,1939
Energy Drink Y 5,166.7,5.19,Canada,23.2,1541
Energy Drink F 26,163.9,3.04,South Korea,34.7,2011
Energy Drink Q 36,282.1,6.01,UK,19.1,3414
Energy Drink Q 59,175.7,1.14,Germany,27.4,3145
Energy Drink I 50,247.8,9.84,UK,4.9,2389
Energy Drink F 59,197.8,7.26,USA,16.6,157
Energy Drink A 55,220.4,1.55,USA,45.5,1774
Energy Drink L 90,235.9,8.48,Canada,47.1,995
Energy Drink I 49,192.4,5.82,Japan,15.6,1926
Energy Drink G 46,134.6,5.41,Germany,44.3,1391
Energy Drink A 82,298.7,4.54,Germany,26.9,821
Energy Drink Q 54,71.3,9.57,Japan,10.7,2272
Energy Drink Z 47,245.5,2.42,Japan,1.1,3067
Energy Drink J 66,92.5,1.52,France,21.4,2268
Energy Drink Z 67,178.3,2.25,Germany,38.2,3822
Energy Drink O 90,158.8,4.82,Canada,32.7,2853
Energy Drink F 74,297.6,1.17,Japan,32.6,3164
Energy Drink K 51,71.1,8.82,Japan,43.1,746
Energy Drink W 40,283.4,8.01,South Korea,28.5,1092
Energy Drink R 90,66.8,1.05,Canada,30.8,690
Energy Drink Y 35,97.7,2.81,Canada,7.4,1616
Energy Drink P 12,133.9,5.18,Japan,49.8,1219
Energy Drink I 45,72.4,3.34,Germany,29.1,904
Energy Drink J 25,238.3,5.08,Germany,47.5,2439
Energy Drink H 89,222.6,1.91,France,24.8,3839
Energy Drink I 96,60.5,4.79,South Korea,25.3,2530
Energy Drink J 18,267.8,1.81,Canada,35.5,2028
Energy Drink A 2,227.6,8.04,USA,28.8,1353
Energy Drink O 73,153.0,2.53,Japan,40.3,603
Energy Drink U 30,185.2,4.8,USA,24.7,84
Energy Drink Y 16,174.0,1.9,UK,14.1,3601
Energy Drink T 74,285.0,4.73,South Korea,29.5,1534
Energy Drink S 72,62.8,9.64,France,41.5,608
Energy Drink A 6,165.1,5.58,France,21.6,531
Energy Drink K 85,262.1,1.17,Canada,22.8,93
Energy Drink V 12,56.7,7.16,Germany,7.6,948
Energy Drink M 89,57.4,4.25,Japan,49.7,1997
Energy Drink L 29,280.6,3.62,Japan,45.4,409
Energy Drink J 66,282.9,1.67,Germany,21.9,762
Energy Drink W 73,173.2,8.26,Japan,46.0,293
Energy Drink L 57,285.7,9.85,France,25.5,2496
Energy Drink C 54,168.2,6.43,UK,23.9,3339
Energy Drink I 28,161.3,2.76,UK,27.1,917
Energy Drink O 36,135.6,1.09,Japan,27.2,2266
Energy Drink G 47,187.1,3.35,Canada,19.6,64
Energy Drink C 43,176.5,4.99,Japan,43.9,1879
Energy Drink Y 80,259.3,6.92,UK,28.1,1814
Energy Drink J 42,208.0,3.03,Japan,17.5,2576
Energy Drink X 66,276.2,1.61,UK,4.9,2004
Energy Drink Y 21,244.9,2.62,Germany,22.5,3550
Energy Drink Y 56,236.8,5.33,Germany,44.3,1771
Energy Drink L 78,279.8,5.81,South Korea,45.3,3070
Energy Drink L 16,157.4,9.19,Japan,15.9,3463
Energy Drink O 24,257.0,6.14,Germany,27.3,1857
Energy Drink W 77,118.3,2.71,Germany,26.9,1159
Energy Drink D 27,292.6,9.34,USA,10.2,744
Energy Drink I 61,151.5,2.86,UK,39.3,3352
Energy Drink O 50,130.9,9.8,Canada,32.6,1260
Energy Drink R 80,62.5,2.58,Germany,15.3,1810
Energy Drink E 69,206.7,7.14,USA,24.6,3796
Energy Drink Y 80,122.7,9.58,Germany,15.0,3904
Energy Drink Q 79,139.8,4.85,USA,10.4,1969
Energy Drink V 55,256.9,7.8,Japan,21.1,1313
Energy Drink F 22,173.4,7.25,South Korea,23.8,2516
Energy Drink D 92,198.3,7.85,USA,31.9,3099
Energy Drink W 48,185.0,7.09,Japan,21.5,1679
Energy Drink X 28,103.9,1.69,USA,41.8,490
Energy Drink Y 52,287.5,9.71,UK,32.4,3625
Energy Drink O 68,292.0,5.12,Germany,49.9,479
Energy Drink I 66,291.4,2.08,Canada,40.7,1984
Energy Drink R 70,272.4,9.46,Japan,32.8,2650
Energy Drink P 71,174.5,8.25,UK,34.8,777
Energy Drink X 71,285.6,8.54,Canada,44.2,416
Energy Drink M 91,254.5,1.29,UK,38.0,3267
Energy Drink Q 47,176.3,5.14,Canada,40.0,3982
Energy Drink D 7,61.9,3.76,Japan,18.1,370
Energy Drink U 18,289.9,6.92,UK,13.2,1577
Energy Drink E 96,54.5,5.05,France,10.1,3363
Energy Drink E 28,110.9,9.7,France,39.1,2284
Energy Drink D 97,108.7,9.49,South Korea,3.4,2208
Energy Drink F 100,131.9,1.97,Canada,12.2,2029
Energy Drink X 89,220.5,7.38,Canada,44.4,1505
Energy Drink O 6,146.1,7.91,France,14.2,611
Energy Drink B 81,107.3,1.63,Canada,48.8,2920
Energy Drink X 74,156.5,4.28,UK,16.1,791
Energy Drink G 25,76.9,5.64,UK,47.8,3150
Energy Drink W 83,176.1,4.4,USA,27.0,349
Energy Drink F 31,247.3,4.46,UK,9.1,2473
Energy Drink T 79,103.1,7.57,South Korea,35.8,2432
Energy Drink J 60,241.0,9.9,France,24.0,837
Energy Drink T 42,76.6,5.99,Germany,9.5,2963
Energy Drink V 15,97.7,3.38,France,41.0,1170
Energy Drink X 69,164.7,4.65,Canada,47.6,944
Energy Drink O 48,140.8,5.11,South Korea,13.9,2932
Energy Drink X 98,233.4,1.11,UK,17.3,347
Energy Drink D 13,100.4,7.55,USA,28.2,618
Energy Drink T 39,69.3,3.7,Germany,28.4,632
Energy Drink W 16,86.6,6.97,USA,19.0,3823
Energy Drink V 42,289.6,8.63,Japan,49.4,3861
Energy Drink E 4,201.8,4.9,USA,16.0,3652
Energy Drink N 46,101.6,7.76,USA,2.1,3948
Energy Drink K 10,251.7,3.76,South Korea,20.2,1464
Energy Drink S 65,97.2,1.58,Japan,21.5,3970
Energy Drink M 2,50.1,7.17,South Korea,40.6,2463
Energy Drink Z 7,97.2,3.3,South Korea,7.1,2445
Energy Drink R 85,159.5,1.47,UK,7.0,3361
Energy Drink X 27,279.1,6.28,South Korea,49.9,2732
Energy Drink R 30,122.0,3.18,France,0.5,3643
Energy Drink N 32,90.4,3.64,Canada,26.0,1832
Energy Drink X 3,125.1,5.87,USA,40.1,2792
Energy Drink U 93,69.2,4.32,Germany,13.6,2259
Energy Drink Y 64,228.2,3.08,UK,36.5,3091
Energy Drink T 20,54.1,8.29,UK,37.7,3489
Energy Drink R 64,91.9,5.88,Germany,17.9,366
Energy Drink A 31,133.3,9.78,Canada,11.1,2411
Energy Drink U 76,120.0,8.95,Japan,29.9,3404
Energy Drink C 15,84.6,3.39,Canada,21.7,2952
Energy Drink C 51,50.2,2.18,UK,37.2,956
Energy Drink B 95,233.9,6.23,Germany,6.1,592
Energy Drink L 61,113.4,8.31,France,2.5,1140
Energy Drink J 65,110.7,7.94,Japan,31.8,825
Energy Drink X 83,144.2,9.43,USA,30.9,344
Energy Drink J 51,141.5,7.0,South Korea,13.4,3951
Energy Drink C 75,145.4,6.07,USA,32.9,460
Energy Drink H 49,184.1,5.56,UK,40.1,694
Energy Drink N 91,84.0,6.93,Germany,25.5,3984
Energy Drink Y 81,67.7,5.76,UK,25.8,3591
Energy Drink Q 16,179.8,1.51,Japan,15.9,3745
Energy Drink T 36,189.1,8.48,Japan,30.6,1617
Energy Drink D 44,81.9,6.65,UK,20.8,1800
Energy Drink I 14,170.9,2.74,UK,9.0,661
Energy Drink K 44,179.0,6.65,France,32.3,1074
Energy Drink R 43,147.3,4.16,USA,40.8,2563
Energy Drink N 24,100.9,6.42,Germany,21.4,2904
Energy Drink F 31,268.6,2.44,Germany,34.1,262
Energy Drink I 7,58.3,3.9,Canada,37.6,2350
Energy Drink F 87,202.1,2.62,USA,20.2,512
Energy Drink U 12,137.0,9.97,South Korea,0.1,732
Energy Drink W 66,284.5,5.58,USA,9.3,1390
Energy Drink W 11,236.7,6.09,Japan,47.9,2171
Energy Drink G 98,165.5,7.88,USA,26.8,856
Energy Drink Y 77,203.9,4.13,Canada,28.2,839
Energy Drink U 97,222.4,7.38,USA,11.7,2052
Energy Drink E 11,135.1,6.31,USA,35.8,811
Energy Drink P 34,93.2,4.14,Germany,18.1,525
Energy Drink J 19,83.5,6.55,France,10.9,1343
Energy Drink X 90,243.9,3.41,France,18.7,3866
Energy Drink L 73,67.9,4.92,Germany,4.9,2814
Energy Drink C 65,168.2,2.05,UK,22.6,419
Energy Drink H 4,246.7,7.23,Canada,9.2,387
Energy Drink L 38,273.7,6.38,Canada,46.4,45
Energy Drink Q 24,263.2,2.01,South Korea,32.7,582
Energy Drink U 25,66.1,7.75,Japan,26.5,1809
Energy Drink H 28,169.1,6.59,Canada,3.4,2718
Energy Drink E 17,241.6,7.13,Germany,32.6,765
Energy Drink J 80,73.2,4.88,UK,40.1,761
Energy Drink W 97,222.1,2.74,Canada,43.2,3828
Energy Drink X 82,244.2,1.57,South Korea,44.0,2131
Energy Drink N 29,148.1,1.28,USA,42.8,122
Energy Drink F 15,58.9,5.58,Canada,30.5,868
Energy Drink C 7,144.6,1.33,France,11.2,2035
Energy Drink X 43,217.0,6.11,Canada,39.2,2361
Energy Drink G 3,69.8,1.98,Canada,1.5,2961
Energy Drink U 93,141.2,2.01,South Korea,32.3,1220
Energy Drink J 71,51.7,4.67,South Korea,47.7,3396
Energy Drink T 37,175.6,9.51,South Korea,37.7,2694
Energy Drink S 20,109.9,3.25,France,35.1,1739
Energy Drink I 2,84.2,7.81,USA,36.7,2194
Energy Drink C 39,246.0,3.92,USA,6.3,1792
Energy Drink Q 27,246.6,2.99,France,42.7,998
Energy Drink V 79,232.8,6.0,Germany,35.7,2763
Energy Drink X 8,60.8,8.69,UK,34.1,794
Energy Drink J 9,145.0,1.94,Canada,34.8,2458
Energy Drink I 1,84.7,4.39,France,24.1,250
Energy Drink D 41,131.8,9.83,Japan,19.9,818
Energy Drink T 80,266.8,1.01,South Korea,47.9,835
Energy Drink E 57,145.7,1.45,South Korea,44.2,2163
Energy Drink N 23,86.7,5.42,Canada,44.0,1823
Energy Drink M 52,233.1,7.28,Germany,42.5,1209
Energy Drink T 71,69.5,1.13,Canada,1.7,19
Energy Drink S 56,96.7,6.17,USA,34.3,3372
Energy Drink X 6,137.9,4.43,Canada,13.8,3298
Energy Drink R 65,295.9,7.72,USA,15.5,2663
Energy Drink H 40,83.6,2.74,South Korea,38.3,2702
Energy Drink S 81,79.9,4.75,France,13.5,3751
Energy Drink S 6,66.7,8.01,Canada,13.6,1785
Energy Drink Y 61,228.0,7.09,France,21.5,297
Energy Drink Z 98,243.6,6.51,South Korea,24.9,3337
Energy Drink X 83,208.9,2.48,France,16.4,566
Energy Drink R 5,113.4,6.64,France,35.3,3811
Energy Drink L 14,246.0,9.57,South Korea,9.0,1968
Energy Drink F 88,240.0,9.06,Germany,39.8,1821
Energy Drink L 58,108.4,4.46,Japan,15.8,3649
Energy Drink R 44,59.1,7.33,Canada,15.1,397
Energy Drink S 59,252.2,7.89,USA,38.3,3607
Energy Drink J 32,127.8,9.77,UK,8.7,1819
Energy Drink Y 27,175.6,3.76,UK,1.8,2522
Energy Drink W 61,175.1,5.41,Germany,14.1,2299
Energy Drink S 65,299.1,9.36,Canada,12.7,3459
Energy Drink C 98,80.1,4.05,Canada,10.4,1915
Energy Drink E 79,107.5,2.15,Japan,45.8,2075
Energy Drink Q 88,92.6,9.89,Germany,20.0,1864
Energy Drink W 16,104.2,8.65,South Korea,11.1,2126
Energy Drink G 66,194.8,2.58,Canada,9.9,3829
Energy Drink S 4,226.7,8.14,Germany,13.2,598
Energy Drink T 74,272.8,5.76,Canada,29.6,1903
Energy Drink M 79,156.0,3.22,Canada,2.5,908
Energy Drink Z 79,87.2,4.19,France,40.4,2353
Energy Drink A 50,217.2,4.75,Japan,36.5,926
Energy Drink M 74,250.9,6.48,South Korea,15.4,3308
Energy Drink R 26,297.7,6.81,France,19.7,3139
Energy Drink F 97,58.6,2.41,South Korea,29.0,2841
Energy Drink T 100,248.5,9.61,Germany,11.5,1304
Energy Drink Q 24,67.6,2.02,Japan,10.3,2983
Energy Drink J 73,101.9,3.81,UK,5.0,712
Energy Drink S 47,250.4,6.96,Germany,22.9,2969
Energy Drink W 66,254.8,1.9,USA,21.8,1642
Energy Drink Z 86,92.4,8.16,France,6.5,1216
Energy Drink L 98,152.9,4.38,Japan,40.2,1368
Energy Drink J 31,216.3,4.57,Japan,28.5,1500
Energy Drink M 100,68.3,5.47,France,28.4,1422
Energy Drink S 42,164.1,4.66,Canada,36.8,299
Energy Drink V 80,199.3,4.57,France,5.2,915
Energy Drink Z 56,128.4,3.27,Germany,8.9,2880
Energy Drink A 46,214.8,7.02,UK,4.3,3039
Energy Drink F 87,222.5,9.08,Canada,2.5,1248
Energy Drink B 5,236.8,8.45,UK,22.7,81
Energy Drink C 86,266.9,3.96,Japan,6.1,984
Energy Drink Q 10,68.2,9.41,UK,19.0,2374
Energy Drink R 44,118.9,3.51,Japan,4.5,815
Energy Drink N 28,205.9,6.98,Germany,26.4,474
Energy Drink E 15,112.2,1.75,South Korea,33.3,3950
Energy Drink I 83,116.8,3.13,South Korea,25.4,447
Energy Drink T 97,275.4,3.19,South Korea,11.3,449
Energy Drink H 94,54.4,1.67,Canada,28.9,2605
Energy Drink T 56,240.3,9.12,USA,42.0,3121
Energy Drink L 38,136.4,7.64,Germany,28.2,2992
Energy Drink B 62,157.5,7.03,France,25.7,2854
Energy Drink X 81,242.0,4.55,Japan,6.7,2625
Energy Drink O 51,122.8,4.37,France,1.0,2501
Energy Drink A 68,170.8,8.39,UK,15.7,482
Energy Drink T 15,160.7,4.21,UK,5.3,3278
Energy Drink E 37,56.5,3.31,South Korea,33.5,220
Energy Drink K 12,50.5,2.58,UK,37.1,3697
Energy Drink C 81,157.8,1.17,USA,42.8,1570
Energy Drink U 54,185.8,5.99,UK,37.1,702
Energy Drink A 2,102.8,5.81,France,23.7,3717
Energy Drink B 93,143.4,3.37,UK,31.6,3212
Energy Drink T 96,90.6,4.93,UK,31.8,2481
Energy Drink I 52,257.7,7.99,UK,41.1,773
Energy Drink G 45,71.7,9.06,Germany,3.7,2442
Energy Drink F 77,201.6,9.23,Canada,46.3,1871
Energy Drink E 20,170.3,6.63,South Korea,15.8,1582
Energy Drink Y 90,208.4,6.24,Germany,49.0,1603
Energy Drink C 75,135.6,5.29,USA,28.9,1575
Energy Drink F 66,244.6,7.69,UK,8.5,2641
Energy Drink H 92,185.5,9.27,UK,8.2,1289
Energy Drink Y 86,174.2,8.21,South Korea,34.1,1918
Energy Drink G 12,105.8,9.06,Germany,28.9,3765
Energy Drink U 13,281.0,2.69,France,7.9,1337
Energy Drink B 47,115.0,7.26,France,1.6,1536
Energy Drink A 86,259.4,4.17,Japan,24.3,103
Energy Drink A 12,130.4,6.42,UK,3.4,1048
Energy Drink N 6,140.1,4.11,USA,21.8,2863
Energy Drink X 55,88.3,6.13,South Korea,5.1,3027
Energy Drink H 41,105.4,1.12,USA,19.2,866
Energy Drink L 60,84.7,6.41,France,26.6,1655
Energy Drink F 65,194.6,4.51,USA,37.7,68
Energy Drink E 3,207.1,3.87,South Korea,27.9,1767
Energy Drink E 8,64.7,1.38,South Korea,47.9,3130
Energy Drink S 73,58.7,7.35,UK,8.1,2156
Energy Drink P 7,93.6,4.79,France,0.4,1572
Energy Drink T 5,54.1,1.75,Canada,20.9,1018
Energy Drink X 79,134.0,5.48,France,39.4,3329
Energy Drink S 33,265.2,5.88,UK,48.8,174
Energy Drink V 86,255.8,7.56,Japan,46.0,2417
Energy Drink W 98,133.7,3.85,Germany,43.1,1097
Energy Drink O 61,273.2,1.55,UK,49.4,1416
Energy Drink Y 16,109.1,3.2,France,38.2,2212
Energy Drink D 32,211.6,3.63,Germany,11.9,3301
Energy Drink O 96,86.5,7.34,USA,16.7,1101
Energy Drink K 1,162.9,1.71,France,14.2,24
Energy Drink R 81,297.2,2.28,South Korea,40.1,2352
Energy Drink Y 31,147.5,7.57,Japan,44.9,2045
Energy Drink J 51,273.7,4.4,Canada,28.1,2129
Energy Drink F 40,55.5,9.96,Japan,47.4,1524
Energy Drink X 4,197.3,6.94,Germany,41.7,3260
Energy Drink W 13,245.5,3.15,Canada,40.7,2700
Energy Drink D 2,289.5,8.01,South Korea,25.8,1334
Energy Drink T 82,171.2,2.68,Germany,32.4,3102
Energy Drink B 10,230.1,9.91,France,24.8,1
Energy Drink J 55,213.4,3.54,Japan,45.1,2308
Energy Drink E 91,166.9,8.75,France,12.9,891
Energy Drink Y 87,258.2,7.56,South Korea,31.6,1124
Energy Drink E 8,286.5,4.64,UK,14.3,3851
Energy Drink K 16,151.0,5.94,Japan,2.3,3856
Energy Drink U 40,140.2,4.48,Canada,19.1,2497
Energy Drink W 3,58.4,4.26,USA,16.6,2729
Energy Drink Y 63,161.9,5.32,France,29.1,2030
Energy Drink I 75,166.0,1.94,Canada,10.8,2376
Energy Drink B 31,200.7,3.88,South Korea,8.3,277
Energy Drink Y 95,293.3,7.24,South Korea,21.3,2655
Energy Drink I 33,239.1,3.24,USA,16.6,1438
Energy Drink L 94,161.6,4.66,South Korea,23.4,1003
Energy Drink G 25,211.5,8.61,USA,41.0,724
Energy Drink U 69,209.3,8.97,South Korea,9.9,1720
Energy Drink S 76,204.1,7.68,South Korea,35.6,1357
Energy Drink H 58,164.8,7.4,Japan,18.3,134
Energy Drink O 99,165.0,5.01,South Korea,28.6,1185
Energy Drink K 81,124.3,4.35,Germany,46.9,1014
Energy Drink D 99,205.5,8.55,France,11.2,379
Energy Drink W 39,295.8,2.65,Canada,19.0,91
Energy Drink W 66,94.3,1.77,South Korea,22.0,3471
Energy Drink C 4,122.4,6.28,USA,49.6,940
Energy Drink P 63,174.3,3.68,South Korea,27.0,620
Energy Drink E 77,229.2,5.45,Japan,10.2,2254
Energy Drink R 50,63.7,3.21,Canada,42.1,17
Energy Drink P 73,222.3,8.51,UK,17.3,1301
Energy Drink N 18,104.5,6.75,USA,47.5,1843
Energy Drink H 74,240.7,4.33,France,11.2,2746
Energy Drink H 52,52.3,1.24,UK,9.0,1440
Energy Drink K 71,252.4,2.48,UK,43.9,3242
Energy Drink Q 24,197.9,1.33,UK,6.3,541
Energy Drink W 8,284.5,1.17,Canada,25.6,527
Energy Drink H 43,53.3,5.49,Canada,41.9,362
Energy Drink L 90,75.8,7.01,Germany,40.2,2600
Energy Drink W 100,110.4,5.25,South Korea,36.6,1859
Energy Drink L 2,118.2,2.33,UK,15.2,181
Energy Drink A 67,74.6,3.95,France,29.2,3957
Energy Drink Q 21,143.3,3.92,France,5.4,21
Energy Drink E 90,255.1,2.52,France,40.3,3925
Energy Drink D 94,183.8,6.62,Germany,5.7,1179
Energy Drink O 10,171.2,6.25,USA,16.6,3418
Energy Drink A 99,159.9,4.95,Canada,2.2,2076
Energy Drink T 42,241.8,1.82,Canada,3.3,3667
Energy Drink Q 3,123.1,3.76,South Korea,39.2,2749
Energy Drink O 52,286.9,6.16,South Korea,45.6,322
Energy Drink K 46,262.1,2.87,France,15.8,3479
Energy Drink S 4,259.2,4.12,Canada,42.1,2229
Energy Drink N 7,118.2,5.4,France,27.4,2425
Energy Drink G 46,288.2,9.86,Germany,47.3,2550
Energy Drink J 97,253.9,6.28,Japan,20.4,3079
Energy Drink S 73,129.6,9.25,South Korea,23.7,2542
Energy Drink U 10,185.4,6.25,Japan,9.1,428
Energy Drink A 20,187.5,6.18,Germany,12.5,3800
Energy Drink K 10,92.9,6.98,Germany,41.7,2158
Energy Drink C 7,228.4,8.33,UK,39.5,22
Energy Drink E 8,275.4,6.39,France,41.7,2143
Energy Drink W 27,223.4,6.75,USA,23.0,715
Energy Drink W 54,72.9,3.41,Japan,26.6,2378
Energy Drink L 9,79.8,3.76,France,32.7,497
Energy Drink U 27,77.2,6.5,South Korea,1.4,319
Energy Drink B 34,295.7,2.36,USA,39.2,950
Energy Drink A 2,83.4,2.24,Germany,10.4,3385
Energy Drink Y 65,68.7,9.92,Japan,25.4,1431
Energy Drink T 33,167.6,7.92,South Korea,23.5,3282
Energy Drink D 26,50.7,5.61,Canada,38.6,328
Energy Drink X 7,298.8,8.13,UK,43.2,35
Energy Drink X 54,248.0,9.01,USA,2.3,3058
Energy Drink W 89,252.0,7.14,France,47.8,1746
Energy Drink L 26,108.3,6.69,UK,13.9,3417
Energy Drink P 47,240.1,6.84,UK,39.3,2479
Energy Drink V 74,284.8,7.15,UK,48.5,3713
Energy Drink C 20,77.5,6.95,Germany,40.7,1884
Energy Drink B 49,204.4,9.31,South Korea,25.5,1352
Energy Drink A 37,273.3,8.14,UK,36.8,978
