payment_id,date,customer_id,employee_id,product_id,Price_USD,price
311730,2018-01-31 00:00:00.000000,458774,3888,1956,3.08,3.08
768127,2014-02-19 00:00:00.000000,939871,3331,1956,3.08,3.08
36951,1993-08-07 00:00:00.000000,668181,139,1956,3.08,3.08
957289,2013-09-23 00:00:00.000000,340704,3331,1956,3.08,3.08
484443,2020-09-27 00:00:00.000000,878664,1329,2832,7.35,7.35
478412,2009-07-29 00:00:00.000000,705912,1627,2832,7.35,7.35
76006,1992-02-02 00:00:00.000000,44398,3840,2832,7.35,7.35
715361,2018-02-01 00:00:00.000000,368153,3918,2832,7.35,7.35
781763,2015-12-04 00:00:00.000000,386612,1568,907,6.61,6.61
929728,2011-07-19 00:00:00.000000,905594,3839,907,6.61,6.61
806149,2002-08-05 00:00:00.000000,346924,1930,907,6.61,6.61
906029,2020-05-27 00:00:00.000000,704775,2378,907,6.61,6.61
978078,2008-08-21 00:00:00.000000,733112,696,128,8.17,8.17
360926,2020-12-06 00:00:00.000000,10083,3972,128,8.17,8.17
956021,2005-06-21 00:00:00.000000,167619,355,128,8.17,8.17
482479,1995-05-01 00:00:00.000000,116393,1974,128,8.17,8.17
479862,2020-06-21 00:00:00.000000,695576,1911,128,8.17,8.17
993751,2005-03-03 00:00:00.000000,276279,472,1751,7.0,7.0
446799,2013-10-14 00:00:00.000000,545269,1759,1751,7.0,7.0
258929,2000-07-24 00:00:00.000000,14515,1859,1751,7.0,7.0
699915,1994-04-17 00:00:00.000000,200533,3918,1662,8.84,8.84
839651,2008-12-17 00:00:00.000000,167858,3829,1662,8.84,8.84
269037,2016-08-01 00:00:00.000000,800012,3923,1662,8.84,8.84
827455,1990-04-08 00:00:00.000000,578324,1627,2786,4.49,4.49
852652,1999-10-15 00:00:00.000000,330159,3079,2786,4.49,4.49
442466,1990-05-23 00:00:00.000000,650179,3688,2786,4.49,4.49
760305,1990-09-14 00:00:00.000000,906597,3460,2786,4.49,4.49
394015,2015-04-08 00:00:00.000000,512980,3551,1255,3.91,3.91
901523,2008-09-18 00:00:00.000000,977298,214,1255,3.91,3.91
871676,2019-08-26 00:00:00.000000,674873,2331,2406,1.48,1.48
97230,2010-06-21 00:00:00.000000,581780,549,2406,1.48,1.48
196035,2004-06-05 00:00:00.000000,575608,587,63,4.54,4.54
642208,1999-02-13 00:00:00.000000,459909,3688,63,4.54,4.54
241636,2001-02-24 00:00:00.000000,69386,3918,604,6.66,6.66
706769,1994-11-09 00:00:00.000000,86344,587,1372,8.7,8.7
806008,2016-03-29 00:00:00.000000,600164,1859,3591,9.15,9.15
643557,1995-02-11 00:00:00.000000,537720,572,3591,9.15,9.15
260273,2013-06-28 00:00:00.000000,620504,1943,3591,9.15,9.15
946239,2015-12-07 00:00:00.000000,507266,3972,3806,8.45,8.45
768603,2005-11-23 00:00:00.000000,214555,3972,3806,8.45,8.45
739340,2004-07-20 00:00:00.000000,487504,2745,3806,8.45,8.45
270557,1993-01-17 00:00:00.000000,929631,3992,3806,8.45,8.45
957214,2003-07-28 00:00:00.000000,581083,1648,2536,9.19,9.19
674569,1997-06-24 00:00:00.000000,822106,1329,2536,9.19,9.19
889056,2009-10-15 00:00:00.000000,38866,139,651,8.51,8.51
260268,1993-11-11 00:00:00.000000,647344,3802,651,8.51,8.51
884033,2001-03-17 00:00:00.000000,787295,2745,758,2.63,2.63
69118,1996-04-04 00:00:00.000000,934601,3817,758,2.63,2.63
982517,2004-02-02 00:00:00.000000,213566,3475,832,8.61,8.61
442169,1995-06-20 00:00:00.000000,822704,1568,832,8.61,8.61
406334,1996-06-05 00:00:00.000000,386612,2825,832,8.61,8.61
779096,1995-05-24 00:00:00.000000,483223,3742,914,3.43,3.43
890311,2011-10-24 00:00:00.000000,500705,2042,914,3.43,3.43
412207,1996-03-23 00:00:00.000000,200247,3918,914,3.43,3.43
630983,2015-12-20 00:00:00.000000,553420,1911,1455,5.88,5.88
81738,1999-12-15 00:00:00.000000,228865,2078,1455,5.88,5.88
737729,2016-10-09 00:00:00.000000,142222,1329,1455,5.88,5.88
934909,1997-03-14 00:00:00.000000,320837,3079,1455,5.88,5.88
823946,2008-02-20 00:00:00.000000,213566,214,1455,5.88,5.88
526134,2003-07-03 00:00:00.000000,713453,1064,51,9.34,9.34
372653,2008-02-06 00:00:00.000000,609708,3992,51,9.34,9.34
508893,2005-01-24 00:00:00.000000,503433,2884,51,9.34,9.34
67392,2007-10-22 00:00:00.000000,203675,3742,51,9.34,9.34
224287,1990-06-13 00:00:00.000000,465623,3829,51,9.34,9.34
311055,1994-12-26 00:00:00.000000,716849,3839,51,9.34,9.34
303189,1999-07-03 00:00:00.000000,756082,15,1830,6.54,6.54
104214,1992-04-08 00:00:00.000000,412305,3551,1545,2.78,2.78
313705,1992-10-21 00:00:00.000000,847457,2280,1545,2.78,2.78
136534,1991-02-03 00:00:00.000000,90827,87,1545,2.78,2.78
154946,2002-11-26 00:00:00.000000,770372,1911,1545,2.78,2.78
300083,2010-07-09 00:00:00.000000,766875,3933,1545,2.78,2.78
248114,2013-05-08 00:00:00.000000,623896,3514,1545,2.78,2.78
459364,2016-05-02 00:00:00.000000,18197,365,1545,2.78,2.78
955990,1990-04-10 00:00:00.000000,478959,3079,1545,2.78,2.78
421557,2010-08-21 00:00:00.000000,506071,1859,785,2.12,2.12
29381,1995-06-30 00:00:00.000000,323985,549,785,2.12,2.12
136540,1992-08-02 00:00:00.000000,241965,2992,785,2.12,2.12
2563,1991-04-12 00:00:00.000000,913042,1911,785,2.12,2.12
184753,1994-09-22 00:00:00.000000,123612,1730,2947,1.72,1.72
850400,2019-01-27 00:00:00.000000,320837,3551,2947,1.72,1.72
726015,2019-10-12 00:00:00.000000,620661,3802,3039,7.28,7.28
478923,1990-08-25 00:00:00.000000,288772,2525,3039,7.28,7.28
815288,1993-09-08 00:00:00.000000,563000,546,3039,7.28,7.28
339738,2010-09-25 00:00:00.000000,746103,1329,3039,7.28,7.28
392426,2009-01-01 00:00:00.000000,375308,87,3039,7.28,7.28
527875,2006-03-24 00:00:00.000000,634951,2042,839,1.48,1.48
834101,2009-05-06 00:00:00.000000,412514,3475,839,1.48,1.48
250367,2008-06-13 00:00:00.000000,505340,572,839,1.48,1.48
217109,2003-08-09 00:00:00.000000,358928,789,839,1.48,1.48
870889,2003-07-07 00:00:00.000000,65915,2470,1694,9.85,9.85
707543,2014-01-03 00:00:00.000000,858211,739,1694,9.85,9.85
356947,2008-08-28 00:00:00.000000,948410,608,3108,9.38,9.38
275847,2016-03-26 00:00:00.000000,267490,789,3108,9.38,9.38
295558,1995-07-29 00:00:00.000000,984408,246,3108,9.38,9.38
899430,2000-06-06 00:00:00.000000,673728,3514,2977,5.61,5.61
478653,2011-09-14 00:00:00.000000,858361,139,2977,5.61,5.61
243323,2003-01-26 00:00:00.000000,545269,2280,2977,5.61,5.61
627107,2008-12-04 00:00:00.000000,18278,2936,1014,4.69,4.69
286065,1998-06-04 00:00:00.000000,623896,3888,1014,4.69,4.69
322543,2005-01-31 00:00:00.000000,28162,1911,3455,4.5,4.5
790462,2008-06-04 00:00:00.000000,542760,3978,3455,4.5,4.5
251437,2017-06-30 00:00:00.000000,192118,2745,692,5.89,5.89
770581,1996-04-30 00:00:00.000000,677615,3460,692,5.89,5.89
24246,2019-04-22 00:00:00.000000,412514,3923,692,5.89,5.89
306360,2011-04-18 00:00:00.000000,171697,2992,692,5.89,5.89
716920,1992-08-01 00:00:00.000000,250177,1930,692,5.89,5.89
309354,2002-10-11 00:00:00.000000,192870,2992,692,5.89,5.89
267429,1999-01-15 00:00:00.000000,490061,1648,692,5.89,5.89
923601,2012-07-27 00:00:00.000000,9313,2640,1529,6.15,6.15
62760,2012-09-18 00:00:00.000000,517530,2628,3588,7.23,7.23
973865,1994-02-04 00:00:00.000000,816304,1509,3588,7.23,7.23
553543,2007-07-09 00:00:00.000000,960340,2499,3588,7.23,7.23
329830,1995-12-04 00:00:00.000000,770372,472,1142,9.04,9.04
631781,2018-02-01 00:00:00.000000,181545,3742,1142,9.04,9.04
93071,2016-11-01 00:00:00.000000,934601,3933,1142,9.04,9.04
932961,2012-03-22 00:00:00.000000,331961,3126,1142,9.04,9.04
492104,2012-01-22 00:00:00.000000,289899,1759,1679,4.29,4.29
552812,1994-04-12 00:00:00.000000,838565,2050,1679,4.29,4.29
274945,2015-10-05 00:00:00.000000,83151,3331,370,9.68,9.68
697906,2019-10-10 00:00:00.000000,326852,2168,370,9.68,9.68
999021,2004-05-26 00:00:00.000000,910133,3742,370,9.68,9.68
100162,1991-06-13 00:00:00.000000,490061,2934,370,9.68,9.68
687929,2020-11-08 00:00:00.000000,468033,3331,370,9.68,9.68
590638,2012-07-18 00:00:00.000000,174263,3460,370,9.68,9.68
979491,1997-08-11 00:00:00.000000,974435,3840,370,9.68,9.68
692494,2019-02-24 00:00:00.000000,170577,1627,33,9.12,9.12
580640,2009-04-30 00:00:00.000000,651298,2731,33,9.12,9.12
462728,1990-04-08 00:00:00.000000,30270,2078,33,9.12,9.12
677667,2015-02-01 00:00:00.000000,312685,587,2586,2.01,2.01
110767,1990-08-10 00:00:00.000000,38714,739,2586,2.01,2.01
655051,1999-04-07 00:00:00.000000,403934,3688,2586,2.01,2.01
608500,2002-05-07 00:00:00.000000,668181,1911,2891,8.68,8.68
209058,1992-03-02 00:00:00.000000,650154,2992,2891,8.68,8.68
669137,2014-02-25 00:00:00.000000,332735,3331,2891,8.68,8.68
142950,1999-12-20 00:00:00.000000,625853,608,2684,1.4,1.4
673138,2017-09-15 00:00:00.000000,872247,2731,2684,1.4,1.4
397310,2004-07-03 00:00:00.000000,329445,2470,2136,4.93,4.93
388516,1997-11-13 00:00:00.000000,29057,1783,2136,4.93,4.93
798435,2001-05-25 00:00:00.000000,210893,1283,2445,4.77,4.77
890520,2000-08-25 00:00:00.000000,139493,608,2445,4.77,4.77
352853,2008-01-30 00:00:00.000000,609207,2078,2445,4.77,4.77
608872,2018-10-10 00:00:00.000000,761647,1622,2445,4.77,4.77
599850,2005-08-31 00:00:00.000000,634000,2331,2445,4.77,4.77
390379,1997-12-05 00:00:00.000000,911445,1759,2484,2.42,2.42
107614,2018-02-22 00:00:00.000000,340540,3551,809,5.95,5.95
71565,2018-04-29 00:00:00.000000,210893,2168,809,5.95,5.95
991210,2019-11-29 00:00:00.000000,444231,115,809,5.95,5.95
666863,2016-07-15 00:00:00.000000,375308,1183,3290,6.9,6.9
682528,1993-08-31 00:00:00.000000,737274,2050,3290,6.9,6.9
267061,2005-04-19 00:00:00.000000,361619,246,3290,6.9,6.9
873490,2007-04-24 00:00:00.000000,85808,1943,3290,6.9,6.9
354706,2005-04-20 00:00:00.000000,192118,1329,1608,8.26,8.26
634326,2008-12-29 00:00:00.000000,262499,608,1608,8.26,8.26
976651,2017-09-12 00:00:00.000000,288816,3992,47,5.9,5.9
792371,2012-01-16 00:00:00.000000,446622,2470,2330,3.17,3.17
138274,1994-12-24 00:00:00.000000,816304,3868,2330,3.17,3.17
182744,2020-02-27 00:00:00.000000,456543,2934,2330,3.17,3.17
54546,1991-10-03 00:00:00.000000,529059,608,1073,2.06,2.06
245047,2018-06-10 00:00:00.000000,145859,3197,1073,2.06,2.06
517582,2017-07-23 00:00:00.000000,926944,1859,1073,2.06,2.06
837818,2000-09-12 00:00:00.000000,9313,3992,1073,2.06,2.06
248147,1993-09-18 00:00:00.000000,312685,3933,3599,9.04,9.04
210307,1992-12-28 00:00:00.000000,745683,3551,3599,9.04,9.04
252889,1996-01-27 00:00:00.000000,155862,3923,3599,9.04,9.04
277580,2000-02-25 00:00:00.000000,600164,1183,3599,9.04,9.04
856088,2017-09-26 00:00:00.000000,210821,3249,3793,2.82,2.82
85157,2005-03-16 00:00:00.000000,924113,3992,3793,2.82,2.82
242337,2006-01-12 00:00:00.000000,464679,3972,3793,2.82,2.82
246184,2016-07-07 00:00:00.000000,31618,608,3793,2.82,2.82
682242,2005-01-10 00:00:00.000000,268962,1329,2744,2.22,2.22
589758,1999-01-01 00:00:00.000000,167858,1259,2744,2.22,2.22
453863,2008-05-04 00:00:00.000000,888451,2351,2744,2.22,2.22
398584,2014-09-20 00:00:00.000000,634186,3992,2744,2.22,2.22
434361,2011-09-28 00:00:00.000000,140351,739,2744,2.22,2.22
119107,1990-12-19 00:00:00.000000,692382,139,2391,2.58,2.58
864688,2001-04-20 00:00:00.000000,630045,587,2391,2.58,2.58
217999,1993-06-18 00:00:00.000000,491468,549,2391,2.58,2.58
996959,2006-12-10 00:00:00.000000,604190,1648,2391,2.58,2.58
258397,2006-05-06 00:00:00.000000,346507,787,2930,4.65,4.65
64659,2006-02-16 00:00:00.000000,79960,3923,2930,4.65,4.65
58654,1999-04-04 00:00:00.000000,342501,2499,2930,4.65,4.65
461126,1999-12-15 00:00:00.000000,872090,1283,286,1.98,1.98
983113,2003-11-10 00:00:00.000000,443721,462,286,1.98,1.98
224118,1993-05-19 00:00:00.000000,312677,3688,2349,2.83,2.83
144823,1993-11-12 00:00:00.000000,910133,2050,2349,2.83,2.83
97935,1995-07-16 00:00:00.000000,877523,1930,2349,2.83,2.83
63749,2020-03-26 00:00:00.000000,579801,789,518,3.8,3.8
842688,2013-02-01 00:00:00.000000,116328,3918,518,3.8,3.8
958086,2010-05-16 00:00:00.000000,23052,87,518,3.8,3.8
35579,2017-12-06 00:00:00.000000,92075,841,518,3.8,3.8
914879,2005-11-25 00:00:00.000000,66682,2078,518,3.8,3.8
187068,1991-04-13 00:00:00.000000,625853,2731,1320,5.9,5.9
748129,1995-10-12 00:00:00.000000,288772,3551,1320,5.9,5.9
623831,1996-07-18 00:00:00.000000,893588,3249,1320,5.9,5.9
62096,2015-12-19 00:00:00.000000,402044,2331,2555,6.53,6.53
794701,2010-01-06 00:00:00.000000,832880,246,2555,6.53,6.53
341866,2012-08-27 00:00:00.000000,374930,2042,1828,7.98,7.98
473672,2000-04-09 00:00:00.000000,162473,572,1828,7.98,7.98
336702,1992-06-03 00:00:00.000000,366320,1568,2995,2.5,2.5
63542,2003-04-16 00:00:00.000000,102061,2378,1745,5.86,5.86
63087,2003-03-11 00:00:00.000000,603213,1259,1745,5.86,5.86
1590,1991-04-04 00:00:00.000000,623645,2495,1745,5.86,5.86
141805,2008-01-09 00:00:00.000000,634951,2308,1745,5.86,5.86
708415,2001-03-04 00:00:00.000000,66682,1259,1745,5.86,5.86
843362,2000-02-22 00:00:00.000000,194135,87,1972,9.65,9.65
810883,2008-08-14 00:00:00.000000,875710,841,1972,9.65,9.65
267182,1992-02-07 00:00:00.000000,680701,15,2095,5.0,5.0
468411,2014-05-30 00:00:00.000000,344028,2884,2095,5.0,5.0
956382,2014-12-10 00:00:00.000000,140356,1283,2095,5.0,5.0
977008,2003-08-20 00:00:00.000000,38714,3475,2095,5.0,5.0
231632,2018-09-03 00:00:00.000000,818920,2192,2095,5.0,5.0
165137,2001-01-16 00:00:00.000000,151765,1783,1835,9.06,9.06
551590,2004-04-12 00:00:00.000000,213163,1783,1835,9.06,9.06
609405,2011-06-15 00:00:00.000000,616468,2168,1835,9.06,9.06
212898,1990-09-13 00:00:00.000000,79960,608,2382,2.75,2.75
308770,2002-12-20 00:00:00.000000,960340,3460,2382,2.75,2.75
948462,1999-08-12 00:00:00.000000,117260,3829,2382,2.75,2.75
361072,2017-01-06 00:00:00.000000,257561,1648,2382,2.75,2.75
654852,2003-09-28 00:00:00.000000,629142,2351,2382,2.75,2.75
493872,2011-08-22 00:00:00.000000,295116,1064,2904,9.04,9.04
323650,1990-07-18 00:00:00.000000,92599,2335,2904,9.04,9.04
503956,2001-01-28 00:00:00.000000,694406,3888,647,6.98,6.98
920808,2003-08-13 00:00:00.000000,611259,1183,647,6.98,6.98
844168,2019-12-06 00:00:00.000000,593162,608,647,6.98,6.98
748465,2009-03-28 00:00:00.000000,192118,1112,647,6.98,6.98
56127,1994-09-12 00:00:00.000000,774748,1329,647,6.98,6.98
939860,2020-06-08 00:00:00.000000,893103,2351,1022,6.43,6.43
260078,2012-03-22 00:00:00.000000,871231,727,1022,6.43,6.43
245580,2011-10-01 00:00:00.000000,285236,2050,1965,4.42,4.42
985633,2002-04-27 00:00:00.000000,634186,3249,1965,4.42,4.42
517038,1990-08-24 00:00:00.000000,567533,1943,1965,4.42,4.42
502482,1993-01-07 00:00:00.000000,611259,1911,1965,4.42,4.42
822871,1995-09-11 00:00:00.000000,571834,2351,1965,4.42,4.42
756429,2012-04-03 00:00:00.000000,23768,1064,1965,4.42,4.42
344770,2019-10-10 00:00:00.000000,617622,3392,1965,4.42,4.42
410633,1992-10-15 00:00:00.000000,761693,2825,287,5.58,5.58
288185,2013-02-07 00:00:00.000000,934076,87,287,5.58,5.58
333403,2008-09-09 00:00:00.000000,760361,1259,2062,7.65,7.65
760120,2020-04-16 00:00:00.000000,578324,2628,2062,7.65,7.65
155270,2016-07-19 00:00:00.000000,567120,2936,2554,4.71,4.71
191688,1998-10-11 00:00:00.000000,131422,2308,2554,4.71,4.71
432948,1992-07-01 00:00:00.000000,509454,3126,2554,4.71,4.71
856369,2020-07-13 00:00:00.000000,85247,1112,3444,9.53,9.53
460498,1996-07-13 00:00:00.000000,44128,1891,2818,5.81,5.81
123302,1991-02-05 00:00:00.000000,616468,2335,2818,5.81,5.81
200374,2014-05-06 00:00:00.000000,746471,587,3404,9.24,9.24
956938,1993-12-04 00:00:00.000000,321741,1622,3404,9.24,9.24
625885,2013-04-02 00:00:00.000000,894584,2697,3451,8.48,8.48
708388,1994-07-10 00:00:00.000000,620504,3158,3451,8.48,8.48
474797,2001-07-06 00:00:00.000000,510488,2884,1200,7.62,7.62
937872,2001-11-04 00:00:00.000000,707883,3829,1200,7.62,7.62
371202,2009-10-27 00:00:00.000000,979475,2495,1200,7.62,7.62
526623,2012-04-08 00:00:00.000000,76542,3918,2091,2.23,2.23
249688,2006-08-13 00:00:00.000000,28270,2317,2091,2.23,2.23
674294,1994-02-20 00:00:00.000000,373028,1943,2091,2.23,2.23
443839,2004-10-15 00:00:00.000000,501873,115,2091,2.23,2.23
683722,1992-10-17 00:00:00.000000,850933,3840,2091,2.23,2.23
369774,2009-10-22 00:00:00.000000,416956,1709,506,3.56,3.56
179515,1990-01-22 00:00:00.000000,745683,2641,506,3.56,3.56
321640,1999-08-27 00:00:00.000000,440367,2192,506,3.56,3.56
15704,2013-08-28 00:00:00.000000,25182,1730,901,6.5,6.5
253273,1996-07-07 00:00:00.000000,416956,1709,901,6.5,6.5
898293,1999-12-06 00:00:00.000000,28344,355,901,6.5,6.5
125501,2004-03-09 00:00:00.000000,611444,115,901,6.5,6.5
647668,1994-10-12 00:00:00.000000,536027,1730,901,6.5,6.5
101924,2002-11-07 00:00:00.000000,139312,2042,1739,2.1,2.1
399105,2014-05-16 00:00:00.000000,268962,789,1739,2.1,2.1
768003,2001-09-25 00:00:00.000000,277849,2050,1739,2.1,2.1
308439,2007-09-26 00:00:00.000000,167350,2499,1739,2.1,2.1
544086,1993-03-21 00:00:00.000000,705912,2525,1778,6.24,6.24
799998,1991-07-11 00:00:00.000000,214636,2470,1778,6.24,6.24
805717,1995-06-26 00:00:00.000000,300460,3392,3956,8.87,8.87
471865,2011-01-15 00:00:00.000000,192870,2992,3956,8.87,8.87
514120,2001-04-10 00:00:00.000000,556039,2934,3956,8.87,8.87
739214,1993-09-16 00:00:00.000000,146425,608,150,4.98,4.98
379115,1990-06-27 00:00:00.000000,349849,789,150,4.98,4.98
593794,1993-07-05 00:00:00.000000,291969,2697,150,4.98,4.98
77754,1994-03-26 00:00:00.000000,625853,87,150,4.98,4.98
848705,1999-05-04 00:00:00.000000,171697,1943,582,2.9,2.9
258379,2017-09-20 00:00:00.000000,303201,87,582,2.9,2.9
642642,2006-10-14 00:00:00.000000,766875,3933,582,2.9,2.9
423867,2013-07-26 00:00:00.000000,691734,2335,582,2.9,2.9
454120,1991-06-05 00:00:00.000000,403934,1509,1971,7.14,7.14
163642,2002-04-05 00:00:00.000000,414769,1991,1971,7.14,7.14
368482,2012-03-20 00:00:00.000000,609708,2525,1971,7.14,7.14
252471,1992-03-05 00:00:00.000000,192118,2825,1971,7.14,7.14
952665,1999-12-21 00:00:00.000000,14515,3839,1971,7.14,7.14
752689,2000-06-16 00:00:00.000000,739668,1064,3763,7.22,7.22
811646,1990-12-01 00:00:00.000000,581083,115,3763,7.22,7.22
511714,2020-07-04 00:00:00.000000,333801,739,3763,7.22,7.22
48253,2018-05-24 00:00:00.000000,832880,2499,3763,7.22,7.22
574782,1995-05-02 00:00:00.000000,567533,139,3611,4.75,4.75
532420,2013-12-25 00:00:00.000000,407011,587,3611,4.75,4.75
44950,2018-09-04 00:00:00.000000,250299,2317,3611,4.75,4.75
840925,2014-11-09 00:00:00.000000,588073,3888,1480,5.37,5.37
835880,2012-07-20 00:00:00.000000,155862,739,3719,6.61,6.61
672180,2007-07-14 00:00:00.000000,52853,1859,3719,6.61,6.61
335036,2007-09-04 00:00:00.000000,821767,115,3719,6.61,6.61
946868,1996-02-08 00:00:00.000000,442502,3079,3719,6.61,6.61
408490,2009-07-01 00:00:00.000000,403900,1974,3719,6.61,6.61
228616,2010-09-07 00:00:00.000000,510255,2495,1351,3.74,3.74
332404,2007-04-15 00:00:00.000000,933534,1891,1351,3.74,3.74
895078,2003-11-04 00:00:00.000000,396094,2351,1351,3.74,3.74
888523,2000-08-24 00:00:00.000000,70967,2042,1351,3.74,3.74
995848,2018-10-21 00:00:00.000000,44539,2470,1351,3.74,3.74
995530,2003-12-22 00:00:00.000000,433952,3197,1351,3.74,3.74
513056,1994-08-05 00:00:00.000000,679290,1362,2173,5.53,5.53
887664,2017-06-17 00:00:00.000000,893103,3978,2173,5.53,5.53
942925,2015-09-16 00:00:00.000000,185806,1794,1009,4.53,4.53
861061,1997-03-30 00:00:00.000000,934601,1329,1009,4.53,4.53
896062,2018-03-16 00:00:00.000000,362959,2499,1009,4.53,4.53
593151,2005-10-25 00:00:00.000000,588073,727,1754,2.67,2.67
806338,2007-09-12 00:00:00.000000,725676,2317,1754,2.67,2.67
42536,1993-11-20 00:00:00.000000,213163,2050,2569,4.28,4.28
380708,2002-10-24 00:00:00.000000,167858,2499,2569,4.28,4.28
815276,2009-12-05 00:00:00.000000,267490,3888,2569,4.28,4.28
190979,2005-08-15 00:00:00.000000,651347,2628,3114,1.43,1.43
267626,2017-09-08 00:00:00.000000,653028,3933,3114,1.43,1.43
507285,1991-07-23 00:00:00.000000,875710,2628,3114,1.43,1.43
180357,2009-09-09 00:00:00.000000,676613,3475,3114,1.43,1.43
359043,2015-07-10 00:00:00.000000,412305,2351,3114,1.43,1.43
382845,2007-05-04 00:00:00.000000,403728,572,3114,1.43,1.43
123584,2006-12-22 00:00:00.000000,920459,1943,1374,4.08,4.08
774509,2008-03-15 00:00:00.000000,199117,3933,1374,4.08,4.08
72783,2006-08-21 00:00:00.000000,164142,2280,1829,9.1,9.1
696730,1991-11-04 00:00:00.000000,545269,1183,3426,3.82,3.82
785734,2013-03-20 00:00:00.000000,489379,2050,3426,3.82,3.82
121824,2000-12-24 00:00:00.000000,356849,2525,2340,6.02,6.02
393957,2004-05-10 00:00:00.000000,928621,3514,1933,1.08,1.08
148682,1997-06-18 00:00:00.000000,312065,3868,1933,1.08,1.08
608289,1992-06-24 00:00:00.000000,726065,1568,1933,1.08,1.08
244679,1998-01-23 00:00:00.000000,893103,2934,2424,5.72,5.72
14439,1997-02-05 00:00:00.000000,139312,2351,2424,5.72,5.72
451074,2019-12-08 00:00:00.000000,650179,1930,2424,5.72,5.72
426339,2013-01-16 00:00:00.000000,863671,2351,3110,5.71,5.71
881062,2006-12-20 00:00:00.000000,914526,3460,3110,5.71,5.71
943428,1998-08-15 00:00:00.000000,295843,3158,3110,5.71,5.71
710962,2020-12-11 00:00:00.000000,902731,3978,2914,4.61,4.61
427703,1999-07-29 00:00:00.000000,713453,2934,2914,4.61,4.61
268216,2012-12-14 00:00:00.000000,889159,1183,479,7.73,7.73
861053,2005-09-22 00:00:00.000000,934601,3888,479,7.73,7.73
156818,2012-11-07 00:00:00.000000,361619,3840,479,7.73,7.73
460516,2015-01-27 00:00:00.000000,632276,2934,479,7.73,7.73
876220,2007-12-29 00:00:00.000000,959268,2745,2366,8.8,8.8
21624,2010-06-15 00:00:00.000000,581780,115,2366,8.8,8.8
780725,1999-09-13 00:00:00.000000,893588,3514,435,8.69,8.69
755780,1999-06-15 00:00:00.000000,488553,2495,435,8.69,8.69
498989,1992-01-16 00:00:00.000000,490061,1853,435,8.69,8.69
958730,2002-10-11 00:00:00.000000,653028,3992,3606,6.92,6.92
264046,1999-07-31 00:00:00.000000,629142,2525,3606,6.92,6.92
336552,1997-06-07 00:00:00.000000,218060,2992,3606,6.92,6.92
391767,2019-08-11 00:00:00.000000,199117,3392,3048,4.18,4.18
596690,2018-01-23 00:00:00.000000,926944,727,3048,4.18,4.18
183070,1990-01-07 00:00:00.000000,312685,2495,3048,4.18,4.18
766413,1995-04-16 00:00:00.000000,565125,3551,3048,4.18,4.18
491316,1997-05-31 00:00:00.000000,295590,1568,3349,6.48,6.48
769900,1994-10-09 00:00:00.000000,844369,3460,3349,6.48,6.48
874973,2009-05-03 00:00:00.000000,308223,1859,2720,6.68,6.68
860794,2005-05-20 00:00:00.000000,527481,3514,2720,6.68,6.68
170868,2003-09-11 00:00:00.000000,46875,739,2207,6.26,6.26
574022,2013-11-17 00:00:00.000000,819177,2825,2207,6.26,6.26
650397,1993-04-14 00:00:00.000000,478959,1627,1161,9.57,9.57
674608,1999-10-16 00:00:00.000000,854797,2936,1161,9.57,9.57
936518,1995-02-24 00:00:00.000000,98702,2308,3390,3.93,3.93
844780,1992-05-04 00:00:00.000000,306047,1853,3390,3.93,3.93
142177,2012-12-24 00:00:00.000000,914526,3158,3390,3.93,3.93
793451,1994-04-04 00:00:00.000000,649319,2308,3343,9.22,9.22
303527,2001-07-23 00:00:00.000000,273213,1064,3343,9.22,9.22
732002,2008-02-29 00:00:00.000000,445394,546,3343,9.22,9.22
195560,2012-06-13 00:00:00.000000,582301,3331,3343,9.22,9.22
386656,1992-12-20 00:00:00.000000,632276,2317,3343,9.22,9.22
292078,1991-12-11 00:00:00.000000,64325,1568,3364,1.52,1.52
271203,2010-12-06 00:00:00.000000,312677,1974,3364,1.52,1.52
268231,2013-12-30 00:00:00.000000,221060,3888,3364,1.52,1.52
730903,2017-02-25 00:00:00.000000,898490,3933,1575,6.24,6.24
454351,2014-07-12 00:00:00.000000,440425,3126,1575,6.24,6.24
309688,1997-11-22 00:00:00.000000,926072,3079,1575,6.24,6.24
167534,2014-09-01 00:00:00.000000,330540,462,2678,6.45,6.45
891019,2001-11-21 00:00:00.000000,338745,1794,2678,6.45,6.45
999901,2016-04-20 00:00:00.000000,338715,1911,2678,6.45,6.45
555076,2006-03-20 00:00:00.000000,527734,1362,3909,9.2,9.2
87501,2020-01-09 00:00:00.000000,833041,1568,3909,9.2,9.2
564852,1999-06-07 00:00:00.000000,354563,2378,3909,9.2,9.2
681350,2002-11-05 00:00:00.000000,544578,462,3909,9.2,9.2
934214,1995-05-23 00:00:00.000000,746103,1974,3909,9.2,9.2
505031,2000-04-25 00:00:00.000000,906597,1648,2687,2.22,2.22
924368,2004-12-10 00:00:00.000000,355300,3992,2687,2.22,2.22
330919,1991-06-08 00:00:00.000000,659706,2992,2327,1.67,1.67
356654,1998-01-17 00:00:00.000000,900491,3197,2327,1.67,1.67
112045,2000-12-01 00:00:00.000000,628767,1648,2327,1.67,1.67
915923,2015-09-26 00:00:00.000000,34274,115,2327,1.67,1.67
925455,2013-09-29 00:00:00.000000,650471,1362,2327,1.67,1.67
