Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink O 74,240.8,4.31,South Korea,39.6,1221
Energy Drink S 51,135.4,6.84,Japan,31.5,1291
Energy Drink C 73,228.5,8.06,UK,27.0,3743
Energy Drink S 30,203.4,5.1,France,44.0,129
Energy Drink B 99,224.1,8.1,Canada,46.7,3257
Energy Drink N 3,141.4,5.76,South Korea,46.6,2151
Energy Drink I 73,128.0,6.29,Germany,16.4,238
Energy Drink Q 18,204.8,1.98,South Korea,32.2,3528
Energy Drink M 94,144.6,7.04,Japan,43.9,1756
Energy Drink M 16,145.9,4.14,Canada,20.1,683
Energy Drink R 50,209.4,5.92,France,12.7,273
Energy Drink O 73,281.6,3.01,Canada,39.1,3803
Energy Drink C 49,137.9,2.58,Canada,10.5,590
Energy Drink U 75,280.2,8.35,South Korea,14.1,2697
Energy Drink Z 69,208.4,4.79,Germany,42.1,179
Energy Drink N 62,56.2,6.34,Canada,21.8,2252
Energy Drink S 58,153.5,9.27,UK,9.8,991
Energy Drink O 92,67.1,4.88,USA,19.1,1116
Energy Drink U 53,267.8,5.49,South Korea,32.2,1420
Energy Drink I 65,184.1,2.86,Japan,11.5,3116
Energy Drink D 27,223.9,1.92,UK,28.0,1198
Energy Drink G 37,121.7,7.71,USA,6.7,653
Energy Drink U 98,106.2,3.14,France,21.0,1016
Energy Drink H 65,160.2,6.99,UK,23.1,2392
Energy Drink F 80,125.8,4.92,USA,39.2,3752
Energy Drink L 14,215.4,1.01,UK,42.4,2241
Energy Drink U 93,106.7,5.92,USA,35.7,1483
Energy Drink N 15,199.2,7.01,France,5.0,3959
Energy Drink T 15,230.6,8.22,Canada,46.1,2992
Energy Drink F 19,261.5,7.62,Germany,31.6,3493
Energy Drink G 92,218.8,1.45,USA,20.2,357
Energy Drink V 1,112.2,6.3,Canada,24.9,2479
Energy Drink E 51,223.8,5.82,USA,36.9,1346
Energy Drink F 73,276.9,3.62,South Korea,41.0,3816
Energy Drink V 20,257.7,3.06,Canada,38.5,790
Energy Drink Q 33,125.5,2.86,Canada,36.5,1352
Energy Drink R 72,193.4,3.94,Germany,40.9,2333
Energy Drink A 74,181.6,8.41,UK,13.4,732
Energy Drink R 88,192.0,5.73,UK,15.8,2755
Energy Drink C 87,161.8,6.45,USA,18.7,3247
Energy Drink B 9,194.0,9.06,France,6.2,1835
Energy Drink T 20,138.9,3.89,Canada,1.1,3754
Energy Drink G 68,123.5,7.33,Canada,9.2,1471
Energy Drink K 98,58.9,5.35,South Korea,10.6,1334
Energy Drink V 69,181.8,1.65,Canada,10.3,1194
Energy Drink A 44,139.1,9.1,Canada,21.9,3435
Energy Drink M 78,151.6,8.37,Japan,10.7,3887
Energy Drink B 76,223.0,2.42,France,1.2,2431
Energy Drink L 79,276.6,4.88,Canada,34.1,386
Energy Drink O 96,55.4,7.61,Canada,30.4,3809
Energy Drink Z 21,55.2,3.2,USA,9.6,3174
Energy Drink Z 59,71.5,4.28,Germany,41.9,1660
Energy Drink Q 44,91.3,2.39,UK,4.7,254
Energy Drink I 89,178.0,8.83,USA,21.8,350
Energy Drink T 3,70.8,4.39,South Korea,44.0,3836
Energy Drink V 76,238.3,5.86,USA,2.1,2772
Energy Drink L 48,186.8,2.22,Germany,7.7,806
Energy Drink E 50,229.8,7.48,South Korea,22.4,306
Energy Drink N 77,145.3,6.95,Japan,4.3,274
Energy Drink Q 88,177.4,3.96,Canada,3.5,958
Energy Drink Q 91,107.6,5.85,Canada,9.4,1938
Energy Drink S 1,176.8,1.73,USA,29.8,3993
Energy Drink D 21,238.2,5.3,South Korea,29.6,3375
Energy Drink P 79,123.4,9.67,Japan,15.1,3724
Energy Drink H 12,228.5,1.62,France,31.7,1794
Energy Drink Z 25,75.8,9.24,Canada,28.3,3201
Energy Drink K 32,268.5,7.19,France,27.6,3516
Energy Drink A 78,131.8,6.24,Canada,41.0,2776
Energy Drink A 26,51.6,4.53,UK,32.9,1009
Energy Drink V 65,189.4,9.5,USA,20.1,304
Energy Drink T 38,276.2,4.55,UK,36.7,3603
Energy Drink F 78,146.3,1.15,Japan,3.0,3092
Energy Drink I 16,72.8,1.19,Germany,45.3,2901
Energy Drink Z 7,117.0,2.39,UK,17.4,3087
Energy Drink Q 83,153.0,5.55,Japan,1.8,3088
Energy Drink I 99,245.6,7.47,France,36.3,1294
Energy Drink G 5,107.9,6.09,South Korea,17.2,2937
Energy Drink L 5,266.1,1.79,France,39.6,3059
Energy Drink W 47,105.1,6.98,Canada,44.6,866
Energy Drink C 22,207.4,6.34,Canada,39.7,3307
Energy Drink K 22,146.4,8.12,Japan,33.7,1761
Energy Drink U 48,173.4,5.96,Germany,37.4,1237
Energy Drink P 80,57.1,7.93,France,33.5,542
Energy Drink I 38,147.3,2.97,France,6.9,663
Energy Drink G 49,174.5,9.34,France,34.0,3242
Energy Drink V 80,75.9,5.19,Canada,30.1,2770
Energy Drink B 4,143.7,9.77,USA,9.5,3907
Energy Drink B 68,125.9,6.81,France,28.1,3767
Energy Drink P 20,223.0,7.98,Germany,47.3,30
Energy Drink D 2,173.1,8.34,Germany,0.2,2334
Energy Drink C 92,203.1,7.18,South Korea,3.1,146
Energy Drink I 48,93.4,2.35,Canada,33.1,3632
Energy Drink L 79,132.6,9.26,South Korea,40.3,2300
Energy Drink S 92,266.3,3.12,South Korea,18.0,2830
Energy Drink I 54,108.7,4.08,Canada,42.9,257
Energy Drink N 23,246.5,6.67,Japan,10.8,1199
Energy Drink C 7,125.4,3.15,USA,31.1,2056
Energy Drink H 40,184.8,4.6,South Korea,30.7,3846
Energy Drink Q 22,209.2,7.93,France,35.0,3924
Energy Drink K 86,62.1,7.62,UK,41.5,220
Energy Drink J 52,169.8,2.31,USA,46.1,3742
Energy Drink O 92,266.4,5.49,USA,41.3,3097
Energy Drink C 78,297.7,6.66,Canada,13.2,2959
Energy Drink A 4,225.8,9.54,South Korea,45.1,579
Energy Drink O 49,167.1,2.18,South Korea,48.5,261
Energy Drink F 41,102.3,9.17,UK,13.3,2676
Energy Drink A 52,126.8,6.44,Japan,44.4,756
Energy Drink G 61,153.4,3.54,France,16.0,2650
Energy Drink C 48,81.9,1.48,USA,26.6,1065
Energy Drink A 6,218.9,3.6,Germany,21.1,1188
Energy Drink Q 21,192.4,1.99,Canada,43.4,2216
Energy Drink O 4,238.0,4.26,France,47.7,2070
Energy Drink T 55,234.6,2.12,Japan,49.5,1667
Energy Drink W 37,183.4,5.94,Japan,13.2,1670
Energy Drink W 42,193.1,6.53,Germany,39.3,3805
Energy Drink C 47,152.5,6.2,Germany,24.4,3769
Energy Drink O 94,101.8,5.33,Germany,14.0,290
Energy Drink Z 28,148.4,2.61,Canada,42.4,3291
Energy Drink L 100,118.0,6.38,Japan,20.3,1524
Energy Drink Z 37,232.5,4.7,UK,2.2,1482
Energy Drink X 41,245.4,5.08,France,45.3,3605
Energy Drink O 35,205.2,9.35,Canada,13.9,2769
Energy Drink T 5,261.3,3.05,UK,9.2,795
Energy Drink J 93,268.3,8.7,USA,29.6,3321
Energy Drink E 86,155.7,9.76,USA,48.6,283
Energy Drink I 22,186.2,7.12,South Korea,46.6,1129
Energy Drink B 26,216.3,8.84,UK,37.9,577
Energy Drink E 79,293.8,9.88,France,26.9,3612
Energy Drink A 48,172.9,1.25,Japan,31.0,352
Energy Drink S 44,182.3,4.38,UK,12.7,3236
Energy Drink Y 95,274.4,9.12,France,13.6,3191
Energy Drink R 86,192.2,5.22,UK,35.7,2469
Energy Drink B 95,80.3,1.69,Canada,32.5,664
Energy Drink F 21,69.7,1.34,France,32.9,98
Energy Drink B 50,244.5,4.69,South Korea,40.8,1791
Energy Drink W 5,129.0,1.86,South Korea,44.0,3286
Energy Drink F 60,209.2,6.43,Germany,6.3,162
Energy Drink M 40,144.7,5.87,France,12.8,2528
Energy Drink T 99,123.3,4.8,Japan,8.1,3917
Energy Drink C 93,51.8,3.14,Canada,18.6,1896
Energy Drink Z 97,292.0,2.12,UK,4.4,2316
Energy Drink S 92,216.7,1.86,USA,24.9,2833
Energy Drink D 90,66.2,4.38,France,34.9,2113
Energy Drink T 3,167.1,3.63,South Korea,41.4,1207
Energy Drink L 79,93.7,4.36,France,16.2,1067
Energy Drink D 33,218.4,4.26,South Korea,35.8,48
Energy Drink N 52,250.7,6.58,Japan,22.5,941
Energy Drink G 81,135.2,4.64,UK,11.9,3285
Energy Drink T 38,221.3,8.45,Germany,25.2,1610
Energy Drink T 62,156.6,8.02,Canada,19.7,1513
Energy Drink S 95,77.2,5.58,Germany,37.5,287
Energy Drink I 72,136.7,7.79,Germany,39.5,2352
Energy Drink W 86,285.0,3.49,USA,32.0,3261
Energy Drink B 42,203.6,6.09,Canada,23.3,3933
Energy Drink O 41,96.9,7.62,UK,36.5,1259
Energy Drink N 31,276.7,1.35,UK,28.7,486
Energy Drink I 46,76.3,5.72,Japan,33.2,1019
Energy Drink M 46,168.6,6.07,South Korea,30.1,329
Energy Drink D 8,279.5,5.76,South Korea,46.6,2993
Energy Drink G 20,226.0,8.24,Japan,40.2,3784
Energy Drink H 86,251.4,8.43,Japan,21.1,218
Energy Drink E 83,203.5,4.12,Germany,5.2,2177
Energy Drink T 22,167.8,6.92,France,29.4,1079
Energy Drink D 8,188.6,3.81,Canada,11.2,1640
Energy Drink D 100,191.6,7.31,USA,17.5,1301
Energy Drink S 23,256.8,1.24,South Korea,28.6,3157
Energy Drink W 65,262.6,1.83,Germany,35.3,2331
Energy Drink U 76,114.6,4.5,UK,8.8,3717
Energy Drink G 91,254.5,8.34,Japan,38.6,1615
Energy Drink I 99,54.0,8.49,France,48.4,1674
Energy Drink I 24,198.0,1.01,UK,48.7,1618
Energy Drink Q 56,181.5,6.94,UK,12.6,3316
Energy Drink K 14,235.4,4.38,France,33.5,3910
Energy Drink B 94,231.7,3.14,Japan,43.0,3797
Energy Drink W 16,125.0,9.82,Germany,4.3,3371
Energy Drink S 41,200.1,4.67,USA,15.9,1124
Energy Drink J 79,265.2,7.77,USA,11.8,2853
Energy Drink S 50,145.2,2.63,Germany,24.5,758
Energy Drink N 3,96.6,9.32,Canada,25.4,1677
Energy Drink A 78,246.2,1.03,Canada,8.8,730
Energy Drink J 73,186.6,7.61,South Korea,24.4,3893
Energy Drink B 51,279.4,6.22,South Korea,34.5,2616
Energy Drink Y 36,110.1,1.62,UK,34.6,1297
Energy Drink J 81,154.0,1.16,Japan,37.4,1416
Energy Drink G 82,107.7,3.02,Germany,32.0,965
Energy Drink S 91,218.6,6.6,Canada,7.9,996
Energy Drink A 70,219.5,8.11,USA,48.2,3908
Energy Drink J 95,105.3,5.59,France,4.7,2332
Energy Drink S 80,201.9,8.06,Germany,49.6,698
Energy Drink O 12,108.2,8.3,Japan,16.2,3663
Energy Drink J 1,184.1,3.12,UK,26.7,961
Energy Drink U 3,281.4,7.06,USA,49.0,487
Energy Drink W 26,70.1,4.79,UK,9.9,1664
Energy Drink Q 64,74.9,6.35,France,44.8,2397
Energy Drink D 37,246.0,4.31,Japan,43.4,468
Energy Drink Q 68,160.6,3.55,UK,46.8,2206
Energy Drink U 69,272.8,9.39,Canada,2.7,2950
Energy Drink I 67,168.6,9.57,Germany,1.3,3582
Energy Drink J 2,135.6,9.92,USA,46.5,1730
Energy Drink X 16,187.5,8.24,France,48.8,494
Energy Drink H 19,155.5,8.82,Germany,31.5,3355
Energy Drink N 65,182.4,6.4,Canada,47.4,35
Energy Drink R 14,122.6,3.66,France,15.4,2449
Energy Drink V 89,279.7,6.41,Germany,49.0,2874
Energy Drink O 48,253.7,2.32,France,42.7,919
Energy Drink Y 79,169.2,7.13,Japan,22.0,55
Energy Drink U 75,160.7,9.76,Japan,2.5,2876
Energy Drink D 80,139.4,7.73,South Korea,17.5,3063
Energy Drink V 59,229.4,2.14,Japan,47.8,294
Energy Drink L 67,280.5,4.91,South Korea,25.8,924
Energy Drink O 38,177.7,9.33,Japan,49.9,262
Energy Drink H 98,196.5,5.97,USA,43.7,92
Energy Drink Q 75,125.5,7.67,France,6.6,383
Energy Drink M 63,54.4,2.62,Japan,33.5,1643
Energy Drink I 88,94.5,3.0,France,11.5,2372
Energy Drink K 45,154.5,9.17,Japan,32.5,700
Energy Drink L 54,220.7,2.6,UK,41.9,3552
Energy Drink V 84,173.3,8.45,Japan,17.7,2435
Energy Drink Y 100,280.4,9.5,USA,2.7,3220
Energy Drink K 21,125.4,8.89,France,47.2,3531
Energy Drink B 50,232.5,2.63,USA,19.7,556
Energy Drink A 30,112.6,3.3,Germany,1.2,883
Energy Drink B 42,130.0,6.55,UK,28.3,2413
Energy Drink Q 25,178.0,8.25,Canada,37.2,3850
Energy Drink T 39,80.1,2.23,France,31.2,2017
Energy Drink M 68,272.1,4.19,Canada,34.1,1749
Energy Drink D 67,284.4,8.65,Japan,47.6,1638
Energy Drink E 57,250.9,9.37,France,16.4,147
Energy Drink E 51,253.4,1.69,UK,50.0,3664
Energy Drink F 53,109.8,6.88,USA,36.5,2669
Energy Drink A 74,278.5,1.33,UK,32.0,1441
Energy Drink W 56,116.4,5.07,France,25.8,2716
Energy Drink N 60,277.8,3.33,South Korea,23.3,3025
Energy Drink L 34,115.7,9.89,South Korea,38.0,3194
Energy Drink A 9,133.0,1.17,Japan,47.1,3709
Energy Drink P 6,143.5,7.1,Germany,13.1,1296
Energy Drink B 24,86.9,7.64,Canada,49.4,3661
Energy Drink Z 17,276.0,4.94,Germany,45.7,250
Energy Drink P 78,53.7,8.72,Canada,28.0,2822
Energy Drink N 3,98.7,2.31,France,35.3,413
Energy Drink Y 1,97.2,6.48,Japan,17.0,851
Energy Drink Q 49,52.1,2.52,USA,39.7,1544
Energy Drink S 31,60.1,9.45,Japan,15.3,671
Energy Drink U 38,236.2,1.91,Germany,23.3,2723
Energy Drink U 24,108.5,1.64,UK,34.1,53
Energy Drink S 90,287.0,2.97,USA,34.0,3941
Energy Drink U 80,65.3,2.04,Canada,31.6,3043
Energy Drink U 95,223.7,6.12,France,22.4,1894
Energy Drink I 84,61.8,2.61,France,6.4,2712
Energy Drink I 64,147.3,4.01,Canada,21.0,2213
Energy Drink J 16,297.7,7.25,Japan,40.2,2069
Energy Drink E 38,144.9,1.15,USA,28.6,3579
Energy Drink X 54,239.0,4.74,UK,35.0,1208
Energy Drink S 5,199.1,6.72,USA,5.6,1258
Energy Drink B 85,116.4,9.12,UK,29.2,1461
Energy Drink W 66,70.9,1.14,France,43.9,2058
Energy Drink K 17,282.5,8.15,UK,26.9,1810
Energy Drink G 73,282.8,3.87,South Korea,3.9,204
Energy Drink Z 10,196.2,3.93,USA,42.4,3766
Energy Drink X 2,187.1,9.83,UK,30.6,3692
Energy Drink Q 36,242.3,7.89,Japan,30.4,3801
Energy Drink L 14,134.2,1.65,USA,1.6,428
Energy Drink P 26,248.5,9.74,UK,44.8,2601
Energy Drink Y 71,288.8,9.26,Canada,7.0,2745
Energy Drink D 6,218.1,7.89,UK,0.1,1964
Energy Drink W 77,199.6,3.83,Canada,19.8,968
Energy Drink C 49,208.3,8.38,France,46.2,2077
Energy Drink G 11,181.5,4.34,USA,34.4,418
Energy Drink E 12,297.9,9.74,Canada,11.7,2226
Energy Drink F 41,96.2,9.99,France,43.1,3096
Energy Drink L 98,81.7,1.59,Germany,29.0,160
Energy Drink M 44,140.2,7.06,USA,28.4,3219
Energy Drink A 51,172.0,6.54,UK,41.3,1974
Energy Drink B 68,204.9,2.8,UK,6.6,2635
Energy Drink O 42,232.2,3.64,USA,7.7,3841
Energy Drink J 14,263.9,5.34,USA,21.1,1300
Energy Drink G 38,292.6,2.81,South Korea,12.8,1275
Energy Drink E 39,237.0,3.14,USA,31.8,1024
Energy Drink E 43,182.9,4.18,France,45.4,3210
Energy Drink X 72,283.8,3.79,USA,14.2,1591
Energy Drink J 35,110.2,3.89,South Korea,36.4,2996
Energy Drink F 12,184.1,4.0,Germany,36.9,480
Energy Drink M 58,63.7,1.15,South Korea,10.2,3274
Energy Drink H 59,100.5,6.6,South Korea,32.3,1064
Energy Drink M 21,95.3,6.54,Canada,5.4,3944
Energy Drink J 4,165.3,9.7,USA,22.5,607
Energy Drink W 78,248.4,8.15,UK,23.1,2048
Energy Drink Q 15,162.1,5.36,UK,31.5,200
Energy Drink U 5,68.5,2.52,South Korea,37.5,3089
Energy Drink L 70,189.1,8.78,South Korea,28.7,292
Energy Drink M 86,145.7,8.03,South Korea,27.7,3449
Energy Drink Q 44,201.3,2.93,Canada,26.0,2562
Energy Drink N 45,178.9,7.43,South Korea,49.1,2789
Energy Drink N 45,184.5,2.59,UK,18.1,1782
Energy Drink O 20,223.3,1.31,Canada,49.7,1330
Energy Drink X 65,103.4,9.53,South Korea,22.8,685
Energy Drink O 55,190.0,6.93,South Korea,8.6,1952
Energy Drink I 13,233.9,6.18,Canada,27.0,3182
Energy Drink D 79,147.0,5.54,Canada,45.2,2184
Energy Drink C 71,127.7,3.0,USA,47.0,3272
Energy Drink L 42,224.2,8.88,Canada,15.3,709
Energy Drink E 55,96.0,4.71,France,39.7,2554
Energy Drink O 21,217.3,7.47,South Korea,21.6,3381
Energy Drink Y 33,70.8,6.95,Canada,15.0,1917
Energy Drink R 23,115.4,2.88,France,1.8,384
Energy Drink E 43,264.0,9.15,Germany,13.5,3591
Energy Drink A 21,120.4,8.29,Germany,1.5,351
Energy Drink U 49,197.1,3.86,Japan,5.5,1083
Energy Drink N 22,243.1,6.19,South Korea,12.2,2183
Energy Drink G 62,254.7,5.65,Japan,23.9,3298
Energy Drink L 29,233.6,9.71,UK,9.5,1250
Energy Drink L 50,64.0,2.55,South Korea,35.0,3621
Energy Drink K 30,194.4,5.49,Canada,28.2,270
Energy Drink D 26,250.2,8.99,USA,36.4,78
Energy Drink J 64,162.5,2.16,USA,2.7,2730
Energy Drink F 36,248.2,1.11,South Korea,19.0,3231
Energy Drink M 43,248.2,8.51,Japan,26.1,870
Energy Drink A 67,147.3,7.28,Canada,18.4,2713
Energy Drink P 65,283.8,1.5,Japan,23.3,1232
Energy Drink R 60,282.6,7.24,Germany,35.6,2059
Energy Drink L 5,278.1,9.96,UK,4.9,2295
Energy Drink N 14,97.5,5.49,Canada,8.9,259
Energy Drink R 48,67.8,5.57,Canada,17.1,2237
Energy Drink O 1,56.6,1.71,South Korea,6.9,3000
Energy Drink R 41,154.2,5.4,UK,20.1,3509
Energy Drink Y 30,150.6,6.45,South Korea,6.1,2272
Energy Drink Q 21,159.3,3.68,France,25.2,1449
Energy Drink F 52,127.7,6.7,Japan,14.4,1929
Energy Drink A 34,197.3,9.63,Germany,45.4,1000
Energy Drink E 38,103.8,8.52,France,12.1,3824
Energy Drink A 10,57.7,8.15,France,12.9,3139
Energy Drink P 81,274.0,7.18,UK,36.7,3914
Energy Drink M 64,263.6,9.88,Japan,23.7,381
Energy Drink V 13,54.5,5.49,USA,39.2,49
Energy Drink U 61,116.2,4.85,Germany,35.3,1322
Energy Drink O 17,126.0,5.09,UK,7.0,420
Energy Drink M 64,58.3,9.27,France,15.2,2041
Energy Drink F 10,65.2,7.66,USA,4.9,1687
Energy Drink R 99,290.4,8.04,France,22.7,992
Energy Drink I 43,204.4,7.51,UK,31.1,2244
Energy Drink V 85,180.9,3.17,UK,21.2,2472
Energy Drink A 46,205.1,1.31,France,33.1,3873
Energy Drink B 94,287.6,4.58,France,6.4,1323
Energy Drink M 68,298.0,4.08,South Korea,30.7,1374
Energy Drink T 7,194.7,6.24,Canada,1.5,77
Energy Drink I 87,178.5,4.99,USA,5.8,3853
Energy Drink I 69,221.4,1.55,Germany,38.2,3314
Energy Drink L 89,246.2,1.42,UK,34.0,3658
Energy Drink J 22,60.7,1.11,UK,39.9,3804
Energy Drink A 92,112.0,6.78,South Korea,8.7,3569
Energy Drink B 19,62.1,5.6,Germany,22.7,2629
Energy Drink T 32,293.8,5.11,France,39.8,3637
Energy Drink C 8,240.6,3.27,Japan,47.5,3006
Energy Drink G 67,174.0,5.85,Germany,39.3,3570
Energy Drink L 81,240.3,9.12,France,32.1,33
Energy Drink Y 52,136.7,5.53,France,9.9,2173
Energy Drink F 56,125.7,8.08,USA,9.3,2092
Energy Drink J 3,234.1,9.61,Canada,5.7,560
Energy Drink V 26,224.9,5.5,USA,6.0,451
Energy Drink H 33,125.8,5.66,USA,20.6,3696
Energy Drink K 73,243.2,4.43,Japan,41.5,2925
Energy Drink K 32,278.1,2.6,South Korea,4.8,3263
Energy Drink N 86,197.9,5.65,USA,0.2,124
Energy Drink T 68,160.5,4.93,Germany,22.0,2136
Energy Drink V 42,209.8,9.81,France,44.9,2965
Energy Drink Q 78,222.9,4.99,South Korea,48.2,3571
Energy Drink N 33,259.2,7.08,Japan,42.8,1212
Energy Drink U 41,201.4,5.24,France,28.1,3557
Energy Drink X 87,278.4,7.59,France,13.0,820
Energy Drink W 85,290.3,9.86,South Korea,35.7,3871
Energy Drink G 38,154.4,6.19,France,8.9,2192
Energy Drink W 44,94.3,4.79,South Korea,3.5,2860
Energy Drink B 76,78.3,5.6,UK,24.7,3439
Energy Drink M 59,143.6,9.13,USA,35.4,1622
Energy Drink J 85,158.0,2.45,USA,23.1,2123
Energy Drink O 81,299.5,7.46,Canada,34.3,3950
Energy Drink U 50,121.8,5.27,Japan,36.3,29
Energy Drink O 73,94.5,2.53,Germany,23.2,1436
Energy Drink G 5,118.2,3.35,Canada,41.3,3502
Energy Drink V 52,139.5,8.6,Germany,34.0,3755
Energy Drink A 85,183.7,5.73,Germany,38.9,410
Energy Drink O 50,53.3,2.39,France,18.8,1060
Energy Drink K 49,71.9,3.38,France,12.8,2894
Energy Drink U 71,130.7,7.57,South Korea,22.6,3366
Energy Drink K 9,231.9,1.33,UK,36.1,1942
Energy Drink O 78,276.4,1.47,UK,18.0,2643
Energy Drink A 59,237.5,2.13,Japan,24.8,1632
Energy Drink W 35,242.0,1.55,Japan,0.8,2651
Energy Drink J 20,202.8,2.28,South Korea,39.6,3352
Energy Drink S 47,229.3,2.94,USA,6.8,2440
Energy Drink D 30,177.5,4.04,USA,42.6,3378
Energy Drink A 87,223.9,4.92,Japan,14.7,1164
Energy Drink L 100,176.5,9.71,UK,30.8,519
Energy Drink Z 97,112.3,4.84,Japan,12.6,8
Energy Drink M 77,127.4,8.79,South Korea,29.5,655
Energy Drink X 43,68.3,3.15,USA,49.2,466
Energy Drink W 95,57.8,8.57,USA,11.1,3911
Energy Drink X 72,201.1,3.27,Germany,1.9,817
Energy Drink C 63,103.7,8.43,South Korea,27.4,3459
Energy Drink M 15,191.4,3.9,Japan,5.0,2090
Energy Drink R 49,145.3,4.68,South Korea,7.7,644
Energy Drink R 93,268.2,9.79,South Korea,28.8,2520
Energy Drink Q 88,100.7,6.38,UK,16.0,2967
Energy Drink C 70,244.0,3.26,Japan,11.5,1547
Energy Drink J 32,69.0,9.18,USA,11.3,1399
Energy Drink W 45,298.2,8.25,UK,24.5,597
Energy Drink F 78,54.0,5.86,France,27.2,1745
Energy Drink V 73,65.5,5.26,Germany,22.1,3655
Energy Drink Z 100,86.5,7.81,France,29.7,2259
Energy Drink V 73,296.8,4.64,Canada,21.5,1839
Energy Drink T 23,134.2,9.85,France,39.6,837
Energy Drink C 80,66.3,7.6,Germany,5.3,703
Energy Drink F 88,118.4,3.94,Canada,19.7,3111
Energy Drink W 81,141.6,9.67,UK,28.3,2315
Energy Drink K 37,82.7,8.97,USA,19.7,576
Energy Drink R 35,158.1,3.05,UK,27.3,2150
Energy Drink I 14,249.4,1.61,Canada,36.1,650
Energy Drink O 13,62.7,9.64,South Korea,10.2,269
Energy Drink C 81,189.6,6.87,USA,34.3,87
Energy Drink I 10,237.6,1.83,Germany,36.6,3545
Energy Drink B 63,233.1,9.24,Germany,49.1,929
Energy Drink S 44,182.0,8.04,Canada,20.4,3215
Energy Drink Z 87,151.0,6.18,Canada,27.5,2534
Energy Drink S 77,172.6,5.29,Canada,2.7,1992
Energy Drink I 65,202.5,4.79,Germany,37.7,2240
Energy Drink M 75,212.3,8.89,France,49.0,1707
Energy Drink U 30,108.1,6.04,USA,28.3,572
Energy Drink L 38,289.4,1.47,Canada,33.2,1437
Energy Drink D 40,294.3,5.66,UK,10.9,60
Energy Drink P 38,145.9,4.55,South Korea,16.1,2461
Energy Drink A 82,212.0,5.53,Canada,48.6,688
Energy Drink H 72,185.7,9.5,South Korea,44.0,3879
Energy Drink L 57,50.8,6.22,USA,44.4,2116
Energy Drink V 16,211.6,2.86,Japan,18.6,3398
Energy Drink S 94,147.7,7.45,Japan,0.8,1196
Energy Drink B 59,199.9,9.24,France,30.2,1517
Energy Drink N 17,110.5,5.86,Germany,34.6,2458
Energy Drink V 43,216.1,8.59,South Korea,19.2,923
Energy Drink G 19,275.3,4.55,Japan,12.7,3670
Energy Drink D 35,248.5,5.02,USA,46.0,2412
Energy Drink Z 96,86.5,1.58,Canada,2.6,3817
Energy Drink M 28,143.8,9.96,France,39.3,3508
Energy Drink A 3,276.1,6.53,Japan,29.5,2202
Energy Drink C 81,138.9,4.76,Japan,7.4,3305
Energy Drink V 68,124.8,1.55,USA,10.9,558
Energy Drink M 81,203.8,8.63,Canada,3.7,3633
Energy Drink W 48,78.7,1.41,USA,22.8,982
Energy Drink C 65,128.2,2.79,Germany,20.9,3639
Energy Drink D 88,172.9,5.27,France,46.1,1668
Energy Drink S 63,201.6,4.91,USA,25.7,2443
Energy Drink T 76,113.9,2.38,Germany,28.1,669
Energy Drink S 85,216.5,4.58,USA,16.1,2235
Energy Drink Q 19,98.4,2.4,Japan,36.1,1039
Energy Drink V 64,169.1,2.83,Japan,43.5,3799
Energy Drink J 47,121.4,4.4,USA,4.9,1313
Energy Drink V 66,108.0,3.48,Germany,16.9,3866
Energy Drink A 14,90.4,9.47,South Korea,5.5,3196
Energy Drink D 14,58.3,1.44,UK,23.2,3026
Energy Drink D 97,200.3,2.55,UK,40.5,99
Energy Drink S 15,280.6,7.04,South Korea,12.4,2396
Energy Drink D 43,211.1,7.66,USA,11.6,934
Energy Drink W 71,204.6,7.2,France,43.1,1357
Energy Drink N 50,220.8,1.39,France,44.3,2415
Energy Drink A 52,119.9,6.88,Japan,45.4,3335
Energy Drink T 52,227.8,6.22,UK,29.8,706
Energy Drink Q 55,58.7,5.4,Canada,12.4,1363
Energy Drink B 20,206.1,5.23,UK,41.9,1714
Energy Drink N 76,56.5,4.76,France,30.0,2371
Energy Drink V 68,90.3,5.15,France,36.7,2036
Energy Drink M 9,82.2,8.94,Germany,1.4,2005
Energy Drink R 18,256.1,7.92,UK,7.8,2565
Energy Drink L 15,244.8,5.52,France,31.6,616
Energy Drink X 90,115.5,7.74,South Korea,13.4,3562
Energy Drink A 59,125.6,8.15,South Korea,22.9,2140
Energy Drink W 5,115.6,6.95,Japan,48.6,3825
Energy Drink E 86,115.8,3.23,UK,42.1,2101
Energy Drink R 76,165.5,6.22,France,42.6,724
Energy Drink P 33,110.1,9.13,South Korea,13.5,25
Energy Drink V 95,85.7,7.36,Japan,41.1,3200
Energy Drink E 77,121.6,1.12,Germany,45.8,951
Energy Drink W 12,121.6,9.9,South Korea,32.6,419
Energy Drink V 62,180.3,5.04,Canada,27.3,1975
Energy Drink P 89,196.3,5.3,Japan,45.8,721
Energy Drink L 27,240.5,6.85,Japan,13.2,3103
Energy Drink I 38,131.1,6.34,Canada,43.0,1504
Energy Drink A 98,187.6,7.09,USA,11.0,3629
Energy Drink C 56,84.6,2.5,USA,4.6,2008
Energy Drink Q 80,245.9,2.7,UK,8.3,936
Energy Drink J 44,232.8,5.96,UK,7.3,1035
Energy Drink W 75,115.3,6.19,USA,16.1,1242
Energy Drink V 98,140.1,7.35,Canada,15.2,1806
Energy Drink U 75,56.8,6.59,USA,44.8,3138
